waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,huc2,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,urban_Jgradient,crops_Jgradient,pasture_Jgradient,forest_Jgradient,barren_Jgradient,huc2,huc4
90251,90251,1831.99,PERE MARQUETTE R,4122500,PERE MARQUETTE RIVER AT SCOTTVILLE MI,11,4,360381.6147,623760.099914247,196.715928962494,340.482262410956,-0.548602328344986,-0.954329229735741,0.0107941346518473,0.0211864406779661,0.00198759362886103,0.999999964523995,-0.551587359522941,1,1831.99,-0.548599467322037,0.577756760571162,0.577758413548878,43.94469,-86.27918,-0.000123648152124499,-0.000185414939297483,-5.27867408406814e-05,-0.00204312649672979,-5.54329619379938e-08,4,406
91344,91344,1801.91,BLACK R,740153,BLACK R AT WADHAMS RD BRIDGE KIMBALL TWP SEC 2,12,4,2061061.521,2380191.66542583,1143.82045773651,1320.92705264182,-0.143959864596807,-0.249640101025602,0.00454415450365784,0.0211864406779661,5.68970543654121e-05,0.999999999999164,-0.144288071522111,1,1801.91,-0.143959864596807,0.86592250151051,0.86592250151051,42.98981,-82.53775,-4.46783638397062e-05,-0.000407492950564363,-0.000105959839661061,5.37025931294803e-05,8.67450944921579e-07,4,409
91345,91345,1847.55,BLACK R,740144,BLACK R AT 10TH AVE BRIDGE CITY OF PORT HURON,13,4,2214303.138,2113970.16232951,1198.50782820492,1144.20186859869,0.0463699705837435,0.0802280301678559,2.48123039193928e-05,0.0211864406779661,3.19418541271316e-08,1,0.0463705458673505,1,45.64,-0.0942283265353971,1.04746186935767,0.910074944257516,42.98083,-82.43361,1.02259928658292e-05,0,0,0,0,4,409
90253,90253,791.93,CLINTON R,4161820,CLINTON RIVER AT STERLING HEIGHTS MI,14,4,431450.7411,900579.293938785,544.809189069741,1137.19557781469,-0.735884869547103,-1.29749789944504,0.0371153536579292,0.0211864406779661,0.0129784450874876,0.999990366119737,-0.749933480020964,1,791.93,-0.735883915872787,0.479081346866195,0.479081803753989,42.61452,-83.02623,-0.000417782840395323,-4.32655392145151e-05,-6.49104680469913e-05,-0.000297009523096239,-1.0458851548355e-05,4,409
65164,65164,1956.9,CLINTON R,4165500,CLINTON RIVER AT MORAVIAN DRIVE AT MT CLEMENS MI,15,4,1884565.524,2053842.54173615,963.036191936226,1049.53883271304,-0.0860151461517749,-0.150360769949047,0.0204003464294141,0.0211864406779661,9.41646718165851e-05,0.999999999996211,-0.0869061718826288,1,1164.97,-0.291738908663982,0.917580333303908,0.746963536223441,42.59572,-82.90925,-0.000311608181838587,-0.000125342497586776,-5.27867408406814e-05,-1.76772366835093e-06,-2.76332482934143e-08,4,409
91320,91320,2011.42,CLINTON R,500233,CLINTON R NO BOUND GRATIOT AVE IN MT CLEMENS,16,4,1057179.756,1977285.09605424,525.58876614531,983.029449868371,-0.62611998532247,-1.08331968429221,6.97536891440816e-05,0.0211864406779661,1.63734704725777e-05,0.99999999999998,-0.626141823554361,1,54.52,-0.905923261384482,0.534662279157239,0.404168559567142,42.58417,-82.88278,-1.71457122225433e-05,0,0,0,0,4,409
90663,90663,794.51,CEDAR CR,LEJ090-0008,Cedar Cr,17,4,2502686.598,1138730.98988102,3149.97495059848,1433.24941143726,0.787450318457736,1.36559551740996,0.00466333495001366,0.0211864406779661,0.00174743394805715,0.999999975879248,0.789292837476119,1,794.51,0.787451272132053,2.197785622978,2.1977877189507,41.21889,-85.07667,-6.67741632038275e-05,-0.000403320314468154,-4.06606861766624e-05,-0.000293452777884015,0,4,410
90664,90664,798.44,CEDAR CR,LEJ090-0026,Cedar Cr,18,4,1524501.945,2506624.23414775,1909.35066504684,3139.40212683201,-0.497269158010274,-0.860350557970951,0,0.0211864406779661,0,1,-0.497269158010274,1,3.93,0.288302893991679,0.608189262766913,1.33416135238597,41.215,-85.05139,0,0,0,0,0,4,410
90668,90668,1291.59,ST MARYS R,LES040-0007,St Marys River,19,4,6100026.866,2296748.72080947,4722.8817705309,1778.23358868485,0.976798652219378,1.69556065010538,0.00653793870730498,0.0211864406779661,0.00378395716826539,0.999999756207104,0.98000752021564,1,1291.59,0.976798652219378,2.65594002980444,2.65594002980444,40.77917,-84.84222,-4.45154545483696e-05,-0.000465707940365111,4.6549154180495e-09,1.06489377611502e-08,0,4,410
91114,91114,1784.87,ST MARYS R,171420,ST MARYS RIVER NEAR FT WAYNE AT MI PT 1083,20,4,8290047.476,6972107.95269323,4644.62256410831,3906.22731778406,0.173138084744471,0.299585135514135,0.000201370350181212,0.0211864406779661,3.6153762957095e-06,1,0.173155519816072,1,493.28,0.961694183682459,1.18903028069117,2.6161249172113,40.988,-85.09897,-2.70449051244261e-05,-5.80703977359012e-05,2.32745770902475e-09,0,0,4,410
90670,90670,1853.7,ST MARYS R,LES060-0005,ST Marys River,21,4,7518948.245,8407369.31631043,4056.18398068727,4535.45304866507,-0.111682353664651,-0.193229053878224,1.81841800945005e-05,0.0211864406779661,1.35792715074581e-07,1,-0.111683369104516,1,68.83,0.827708782504782,0.894328292491341,2.28807026324164,40.99111,-85.11694,-1.63890672609738e-07,-2.35770623135596e-05,0,0,0,4,410
90669,90669,2058.43,ST MARYS R,LES060-0004,ST Marys River,22,4,7189170.009,7851326.42301913,3492.55015181473,3814.23046837596,-0.0881067603926873,-0.152450299340689,0.000161756317114542,0.0211864406779661,7.52000387572717e-07,1,-0.0881138871698369,1,204.73,0.686508527388074,0.915663114951155,1.98676666800823,41.08389,-85.13583,-2.73717050883725e-05,-2.35770623135596e-05,0,0,0,4,410
90265,90265,928.4,BLANCHARD R,4189000,Blanchard River near Findlay OH,23,4,1795960.031,1626501.37723543,1934.46793515726,1751.94030292485,0.0991084014992385,0.172000874214501,0.00613481844957868,0.0211864406779661,3.65229242977499e-05,0.999999999999779,0.0994138134801603,1,928.4,0.0991084014992385,1.10418598848813,1.10418598848813,41.05609,-83.68793,-6.16601853896398e-05,-0.000450760200927575,-3.88685437407134e-07,-1.77837260611208e-06,1.66465351165147e-10,4,410
91199,91199,479.22,CUYAHOGA R,502070,CUYAHOGA R AT SHALERSVILLE  DIAGONAL RDSR 303,24,4,207335.2977,366567.969766209,432.651595718042,764.926275544028,-0.56984668205633,-0.987931769494291,0.00406731303651587,0.0211864406779661,0.000797189392078335,0.999999997704859,-0.571009101623217,1,479.22,-0.569845728382013,0.565612150543963,0.565612689954001,41.23806,-81.30306,-0.00015580310953802,-0.000247799142897048,-0.000158360222522044,-0.000429333223716291,8.39484765925834e-07,4,411
90281,90281,636.15,CHAGRIN R,4209000,Chagrin River at Willoughby OH,25,4,368619.3531,528898.422206432,579.453514265504,831.405206643766,-0.361031846708856,-0.638086060475944,0.0417025053098149,0.0211864406779661,0.00354364577982664,0.999999799658919,-0.368803756900311,1,636.15,-0.36103089303454,0.696956802333069,0.696957467003188,41.63136,-81.40274,-0.000450104632625274,-5.83553039938543e-05,-5.27890682983904e-05,-0.000484803540514123,-2.76332482934143e-08,4,411
90282,90282,1777.11,GRAND R,4212100,Grand River near Painesville OH,26,4,1220025.039,1387216.62270977,686.521959248443,780.60256411239,-0.128427927589565,-0.222632200212994,0.00388189470212298,0.0211864406779661,3.86312596404974e-05,0.999999999999738,-0.128677927526407,1,1777.11,-0.128427927589565,0.87947694615771,0.87947694615771,41.7188,-81.22775,-0.000111287654989651,-0.000334333643623471,-0.000169713561226667,-0.000776488594729787,0,4,411
65169,65169,1147.25,CATTARAUGUS CR,4213500,CATTARAUGUS CREEK AT GOWANDA NY,27,4,1116475.362,751583.613509207,973.175299193724,655.117553723432,0.395749538704036,0.686319255398668,0.004694717973229,0.0211864406779661,0.000444360617923958,0.999999999602187,0.396681788715545,1,1147.25,0.395751446052669,1.48549721139752,1.4855000447613,42.46389,-78.93517,-6.66092911499447e-05,-0.00029552479118877,-0.000276062086325135,-0.000669062110595304,-4.61491893035136e-06,4,412
90285,90285,372.37,BUFFALO CR,4214500,BUFFALO CREEK AT GARDENVILLE NY,28,4,342029.5203,285799.688736932,918.520612025673,767.515344246131,0.179605873603039,0.311874144497028,0.00722651713843572,0.0211864406779661,0.000141601419624299,0.999999999987118,0.180258374685041,1,372.37,0.179605873603039,1.19674560112914,1.19674560112914,42.85478,-78.75503,-0.000116402614185112,-0.000252114659909407,-0.000380858197131683,-0.00042756550004794,0,4,412
90294,90294,501.27,HONEOYE CR,4229500,HONEOYE CREEK AT HONEOYE FALLS NY,29,4,112268.9,219107.653948196,223.968918945877,437.105061041348,-0.668666292961156,-1.1648234465753,0.0135694904736747,0.0211864406779661,0.00373290766639332,0.999999765914542,-0.673249722619095,1,501.27,-0.668665339286839,0.512391502428043,0.512391991082892,42.95681,-77.58903,-8.90309090967392e-05,-0.000202673585049529,-0.000527094692447418,-0.00107705486303825,0,4,413
91469,91469,6077.05,ST LOUIS R,SL 500,ST LOUIS RIVER AT COUNTY RD 31,30,4,1823973.819,2263850.98347288,300.141321693914,372.524659739985,-0.216049800223185,-0.389095855683886,0.0770835870489843,0.0211864406779661,0.00252896461358961,0.999999927012775,-0.224891315230304,1,6077.05,-0.216046939200236,0.805695177074738,0.805697482190427,46.86972,-92.60278,-6.67722004412813e-05,-2.38628241458609e-05,-4.10447166986515e-05,-0.00174256022842133,-5.74989634113044e-05,4,401
91467,91467,8431.5,ST LOUIS R,LSSL-52-BC15E53,ST LOUIS R BRIDGE ON US2 2 MI SE OF BROOKSTON,31,4,2483704.478,2198256.6299931,294.574450335053,260.719519657605,0.122086581479607,0.211518862174335,0.00274664756076394,0.0211864406779661,2.46448188322068e-05,0.999999999999932,0.122254592063942,1,2354.45,-0.060316982973518,1.12985192179668,0.941466057570446,46.84944,-92.57583,-2.72068330344896e-05,0,-3.86357979698109e-07,-0.00101978487575878,0,4,401
91465,91465,8732.91,ST LOUIS R,SL 303,ST LOUIS R AT SCANLON HYDO DAM,32,4,2395905.275,2564166.3507459,274.353597483542,293.621066831778,-0.0678722715093052,-0.117429859430172,1.02975741429041e-05,0.0211864406779661,2.84005321381164e-08,1,-0.0678726209718782,1,301.41,-0.126351580591336,0.934379812878771,0.881304942595594,46.70969,-92.42009,5.1139778141877e-06,0,-3.88685437407134e-07,5.54809657355924e-05,0,4,401
65143,65143,8735.62,ST LOUIS R,4024000,ST LOUIS RIVER AT SCANLON MN,33,4,2388795.473,2399008.44714676,273.454600016942,274.623718424881,-0.00426625225574995,-0.00738125912205369,0,0.0211864406779661,0,1,-0.00426625225574995,1,2.71,-0.130464067197156,0.995742835270585,0.877688030173072,46.70322,-92.41775,0,0,0,0,0,4,401
91464,91464,8936.15,ST LOUIS R,SL 261,ST LOUIS RNTHOMSON RESERVIOR,34,4,2350435.229,2462832.39142002,263.025489612417,275.603295761599,-0.0467115514045258,-0.0808180221601305,2.57314263014074e-08,0.0211864406779661,3.36132342819143e-11,1,-0.0467115520055032,1,200.53,-0.173492061353256,0.954362642455254,0.840723825344847,46.66417,-92.40486,-3.27781345219476e-07,0,4.6549154180495e-09,2.12978755223003e-08,0,4,401
91462,91462,9068.09,ST LOUIS R,SL 191,ST LOUIS RIVER AT SH23 BRIDGE,35,4,2473428.741,2394416.51113288,272.761820956784,264.048604627092,0.0324657690341912,0.056170671463524,1.13972337185949e-12,0.0211864406779661,7.19198347506062e-16,1,0.0324657690342097,1,131.94,-0.138096021432117,1.03299853200132,0.871015051617588,46.65882,-92.28416,1.96276254622441e-09,0,2.32745770902475e-09,2.12978755223003e-08,0,4,401
91463,91463,9153.58,ST LOUIS R,163001,ST LOUIS RIVER AT OLIVER,36,4,2537362.19,2498538.27955606,277.198887211342,272.957496362741,0.0154191608337051,0.0266774713079044,1.03125994972868e-08,0.0211864406779661,1.46786959531176e-12,1,0.0154191609132109,1,85.49,-0.121379697808873,1.0155386494422,0.885697598301695,46.65669,-92.20044,-1.63890672609738e-07,0,2.32745770902475e-09,-1.77837260611208e-06,0,4,401
65146,65146,3487.42,ONTONAGON R,4040000,ONTONAGON RIVER NEAR ROCKLAND MI,37,4,711812.4159,743895.748739708,204.108600598723,213.308333593232,-0.0440864864678403,-0.0773797709766008,0.0283184902269837,0.0211864406779661,3.49004504827879e-05,0.999999999999807,-0.0447242966300969,1,3487.42,-0.0440817180962583,0.95687119748424,0.956875760212544,46.7207,-89.20752,-0.000133547345026382,-0.000120883244083918,2.32745770902475e-09,-0.00343673168365599,-4.6428851093471e-06,4,402
65685,65685,3777.68,MANISTIQUE R,4057005,MANISTIQUE RIVER AT MANISTIQUE MI,38,4,946083.4383,510867.523123508,250.440333299803,135.233138625693,0.616220459980164,1.07564632680693,0.0175712298578181,0.0211864406779661,0.00413875845044397,0.999999681255122,0.621706743016007,1,3777.68,0.616225228351746,1.85191540952834,1.85192424017021,45.95164,-86.24847,-0.000227689287793489,-6.2670821006214e-05,-3.88685437407134e-07,-0.00260297310164674,-7.52323508055763e-06,4,406
90585,90585,1215.88,WOLF R,343033,Wolf R at Langlade,39,4,232897.271,293237.588442208,191.546263611541,241.173132580689,-0.230385703138815,-0.40277599143342,0.0206188506319932,0.0211864406779661,0.000683077307944048,0.999999998555735,-0.23279821959924,1,1215.88,-0.230381888441549,0.794227207491512,0.794230237233648,45.18998,-88.73365,-0.000183175796007666,-0.000131658347425245,-3.88685437407134e-07,-0.00271217795838734,0,4,403
90221,90221,1269.81,WOLF R,4075050,WOLF RIVER AT HIGHWAY M NEAR LANGLADE WI,40,4,208323.9507,260210.4252738,164.059151132847,204.920756076736,-0.222396308248282,-0.384833219887736,0.000281152223052149,0.0211864406779661,8.32988002845672e-06,0.999999999999997,-0.222427578450433,1,53.93,-0.430942946737051,0.800598017857264,0.649895988403755,45.12632,-88.6635,-2.73717050883725e-05,-1.52317901211417e-05,-3.88685437407134e-07,-0.000297009523096239,0,4,403
91425,91425,2109.98,WOLF R,4077100,WOLF RIVER AT KESHENA WI,41,4,404848.0584,445296.006026442,191.872936425938,211.042761555295,-0.0952274108422806,-0.165144157466834,0.00467395867667394,0.0211864406779661,2.56139126689424e-05,0.999999999999924,-0.0954507385077112,1,840.17,-0.319988420058589,0.909166156715899,0.726157445885682,44.88332,-88.63483,-8.87031277515197e-05,-6.88446455028807e-05,2.42521093280379e-05,-0.00120758954211443,0,4,403
90621,90621,5834.18,WOLF R,693035,Wolf R at New London,42,4,2847772.822,3534633.70218493,488.118779674264,605.849271394597,-0.216072450852195,-0.374323002241137,0.0025902558197939,0.0211864406779661,7.27766529090135e-05,0.999999999998251,-0.216352837135735,1,3411.05,-0.262701402878562,0.805676927778867,0.768971475702844,44.3917,-88.74957,-7.17222875828592e-05,-0.00031047081947761,-9.38361124547509e-05,-0.000241517908422886,-2.77997136445795e-08,4,403
90592,90592,2884.28,PESHTIGO R,383001,PESHTIGO RIVER AT PESHTIGO WI,43,4,614285.9425,1185393.34325284,212.97722221837,410.984142750648,-0.657369409587483,-1.14031437751877,0.00519577218542636,0.0211864406779661,0.00135828740695718,0.999999988661726,-0.659083864271655,1,2884.28,-0.65736750223885,0.518212748533189,0.51821373694651,45.05381,-87.74706,-0.000111288636370924,-0.000267204424688747,-4.14357295937677e-05,-0.00115209792744108,1.66465351165147e-10,4,403
65752,65752,6296.47,TITTABABASSEE R,4156100,TITTABAWASSEE RIVER NR MIDLAND MI,44,4,3792583.759,4445820.90325783,602.334920836596,706.081487445795,-0.158917014634138,-0.275406939062004,0.0033128005790425,0.0211864406779661,5.04215468829122e-05,0.999999999999418,-0.159180900655816,1,6296.47,-0.158917014634138,0.853067148121251,0.853067148121251,43.56864,-84.1936,-0.000106502439901956,-0.00028689375716405,-0.000170102246664074,-0.000189583038961756,-3.77560062977669e-06,4,408
91342,91342,1589.76,FLINT R,250098,FLINT R AT CARPENTER RD BR CITY OF FLINT,45,4,775491.5169,1475261.32731628,487.804144587862,927.97738483562,-0.643093380464242,-1.11455072310431,0.00341064455207884,0.0211864406779661,0.000850256358141628,0.99999999721566,-0.644192875221607,1,1589.76,-0.643093380464242,0.525663828191536,0.525663828191536,43.07639,-83.65417,-7.88029534683638e-05,-0.000319100997927981,-0.00018689019911927,-0.000241517908422886,1.70693571084741e-06,4,408
65173,65173,4845.32,BLACK R,4260500,BLACK RIVER AT WATERTOWN NY,46,4,3387767.888,1240702.12995925,699.183518941989,256.061958747668,1.00449381120231,1.74632488934051,0.00959623042575703,0.0211864406779661,0.00590974125064287,0.999999075739374,1.00934845603257,1,4845.32,1.00449667222526,2.73052476190338,2.73053257400857,43.98543,-75.9251,-7.17232689641323e-05,-0.000131372585592944,-0.000252196334976795,-0.00211816956113262,-2.93594939849969e-06,4,415
90011,90011,1167.38,CONEMAUGH R,3040000,Stonycreek River at Ferndale PA,47,5,728851.6369,816006.703361188,624.348230139286,699.006924361551,-0.112952374449504,-0.197579195859949,0.0216907848740203,0.0211864406779661,0.000173105770545173,0.999999999976467,-0.114197683090177,1,1167.38,-0.112950467100871,0.893193197920814,0.893194901553264,40.28592,-78.92025,-0.000111124745698314,-7.31610180895886e-05,-0.000263931376745698,-0.000964293261085431,-2.93361888358338e-05,5,501
90968,90968,489.07,TYGART VALLEY R,3050000,TYGART VALLEY RIVER NEAR DAILEY WV,48,5,238490.9,174052.947871088,487.641646390087,355.885553951558,0.31497160342925,0.547891128908171,0.010713445025162,0.0211864406779661,0.000650167971713427,0.999999998754492,0.31667249800594,1,489.07,0.314975418126515,1.37022040084399,1.37022562782997,38.80901,-79.88223,-0.000143445556546992,-7.76194160180989e-05,-0.000106350852556177,-0.00241515778635334,-1.34227671258504e-05,5,502
90020,90020,585.93,DUNKARD CR,3072000,Dunkard Creek at Shannopin PA,49,5,199197.3642,208259.278968032,339.96785315652,355.433718990377,-0.0444877237883805,-0.0775278576086001,0.0143274841243187,0.0211864406779661,1.74736185330162e-05,0.999999999999976,-0.0448098883858348,1,585.93,-0.0444848627654313,0.95648734206257,0.956490078598721,39.75916,-79.97028,-0.000178224727484815,-8.63907642359242e-05,-0.00021192433423754,-0.0024688923262961,1.67896953185167e-06,5,502
90030,90030,1305.41,LITTLE BEAVER CR,3109500,Little Beaver Creek near East Liverpool OH,50,5,1199181.59,1055385.05239516,918.624485793735,808.470175956339,0.127733636873975,0.221451423830535,0.00408690441899131,0.0211864406779661,4.02494534460885e-05,0.999999999999704,0.127995457256511,1,1305.41,0.127734590548291,1.13625030720162,1.13625139081487,40.67576,-80.54044,-0.00015580310953802,-0.000237310656962369,-0.000186892526576979,-0.000486592562057996,8.39651231276999e-07,5,503
91220,91220,1522.64,SHENANGO R,3103500,Shenango River at Sharpsville PA,51,5,1182325.686,1186670.34160178,776.497193033153,779.350563233451,-0.0036679339451382,-0.00636004667665807,0.00438771329874611,0.0211864406779661,3.56532066414781e-08,1,-0.00367600744429875,1,1522.64,-0.0036679339451382,0.99633878470754,0.99633878470754,41.26617,-80.47257,-0.000106175639938009,-0.000295239029356468,-0.000275673400887728,-0.000483046465783533,1.66465351165147e-10,5,503
65106,65106,3925.07,LITTLE KANAWHA R,3155000,LITTLE KANAWHA RIVER AT PALESTINE WV,52,5,1390454.22,1133688.04553107,354.249534403208,288.832567452574,0.204154395404542,0.356817085113287,0.0200723126314235,0.0211864406779661,0.000521584481871429,0.999999999356764,0.206234691003659,1,3925.07,0.204158210101808,1.22648750287267,1.22649218156011,39.05893,-81.38931,-0.000150854003777716,-6.23876258969572e-05,-0.000146231840400316,-0.00319522442417087,-4.61491893035136e-06,5,503
91020,91020,173.2,HOCKING R,3.82E+12,HOCKING R DST LANCASTER  1ST US RT 33 BRIDGE,53,5,235187.5768,226213.409661451,1357.89593995381,1306.08204192524,0.0389045506537258,0.0674865276658801,0.00520296510662651,0.0211864406779661,4.764096978351e-06,1,0.0390061568258812,1,173.2,0.0389045506537258,1.03967124297352,1.03967124297352,39.68595,-82.57378,-0.000172784931087954,-0.000286609706480445,-0.000169711233768958,-0.000297009523096239,0,5,503
90048,90048,226.42,CLEAR CR,3157000,Clear Creek near Rockbridge OH,54,5,877074.1902,248092.147616389,3873.6604107411,1095.71657811319,1.26279134411132,2.18995243146273,0.00468242872753756,0.0211864406779661,0.00451241322246496,0.999999587245728,1.26575823260266,1,226.42,1.26279229778564,3.53527589900254,3.53527927050597,39.58835,-82.57849,-7.15593782915226e-05,-0.000411665586660572,-0.000169715888684376,-0.000186026293749532,0,5,503
91137,91137,1358.78,TUSCARAWAS R,601930,TUSCARAWAS R AT MASSILLON  WARMINGTON ST,55,5,2014277.105,1690041.03336008,1482.41592089963,1243.79298588445,0.175507565471255,0.30581534260289,0.0140815687340012,0.0211864406779661,0.000267152098121635,0.999999999913518,0.176756482010554,1,1358.78,0.175507565471255,1.19185100553168,1.19185100553168,40.75222,-81.52917,-0.000267255636581554,-0.000213448688390857,-0.000105959839661061,5.37238910050026e-05,0,5,504
90046,90046,1399.9,LICKING R,3146500,Licking River near Newark OH,56,5,2163203.425,1722833.46689867,1545.25567897707,1230.68323944473,0.227619890282922,0.394455449670024,0.00323601011320605,0.0211864406779661,0.000101028393484481,0.999999999995321,0.227989076676579,1,1399.9,0.227620843957238,1.25560796592491,1.25560916336655,40.05923,-82.33827,-8.40818033364343e-05,-0.000344963299325603,-0.000105959839661061,-0.000241528557360647,0,5,504
91054,91054,1757.44,LICKING R,1DILW0003,LICKING CK AT TOBOSO GAGING STA,57,5,3083053.401,2394252.10524326,1754.28657649763,1362.35211742265,0.25284956115927,0.437527926721697,0.000274677264564438,0.0211864406779661,1.05192208639806e-05,0.999999999999995,0.252884294327645,1,357.54,0.456102353517668,1.28768954374032,1.577911841329,40.05694,-82.22,-2.7043923743153e-05,-1.49477394375367e-05,-6.49151229624094e-05,-0.000293452777884015,1.66465351165147e-10,5,504
90052,90052,664.39,REED CR,3167000,REED CREEK AT GRAHAMS FORGE VA,58,5,287540.9699,345001.371990804,432.789430756032,519.275383420587,-0.182183039723716,-0.32073585054303,0.0341966289911134,0.0211864406779661,0.000728483279323847,0.999999998248334,-0.18538030209382,1,664.39,-0.1821820860494,0.833448772220143,0.83344956705921,36.93946,-80.88701,-0.000133710254317718,-1.92615453011999e-05,-0.000791412427172814,-0.000966060984753782,8.67284479570413e-07,5,505
90646,90646,196.83,FOX CR,9-FXC000.84,LOW WATER BRIDGE OFF RT 711APPROX 75 MI W FOX,59,5,66669.64663,65089.6538988912,338.716895950821,330.689701259418,0.0239841660308464,0.0420635954074038,0.0267950652385354,0.0211864406779661,9.74301329067816e-06,0.999999999999996,0.024312099849688,1,196.83,0.0239870270537956,1.02427409943773,1.02427702991362,36.61444,-81.30556,-8.40827847177075e-05,8.55574348207699e-10,-0.000645175931857079,-0.00246890297523386,-3.74780091613211e-06,5,505
