waterid,demtarea,rchname,station_id,station_name,staid,huc2,standardResids,Resids,leverage,leverageCrit,CooksD,CooksDpvalue,weight,tiarea,residCheck
91069,123.97,STILLWATER CR,1PESW0008,STILLWATER CREEK,141,5,-3.05241486058371,-1.75310694874585,0.0125899451590505,0.0211864406779661,0.0237598342767541,0.999942314139255,1,123.97,3.05241486058371
90361,3975.4,ST CROIX R,5333500,ST. CROIX RIVER NEAR DANBURY WI,265,7,-0.586015631934132,-0.334136861030322,0.0268087031087665,0.0211864406779661,0.00189202114752626,0.999999969392769,1,3975.4,0.586015631934132
21272,2037.16,WISCONSIN R,443003,WISCONSIN RIVER BRIDGE AT MCNAUGHTON,268,7,-0.507646049333869,-0.289133515636802,0.0289475374639023,0.0211864406779661,0.00153645890130573,0.999999983595642,1,2037.16,0.507646049333869
90337,2327.27,DES LACS R,5116500,DES LACS RIVER AT FOXHOLM ND,289,9,-8.02702376625116,-4.62461357971225,0.00640443555669053,0.0211864406779661,0.0830635157730638,0.997843118759285,1,2327.27,8.02702376625116
90323,2013.7,BALDHILL CR,5057200,BALDHILL CREEK NR DAZEY ND,290,9,-5.29401685556954,-3.05069052958641,0.00598369146351143,0.0211864406779661,0.0337424270200459,0.999838461796093,1,2013.7,5.29401685556954
65559,724.79,TURTLE R,5082625,TURTLE RIVER AT TURTLE R STATE PARK NR ARVILLA ND,292,9,-4.45794466702802,-2.56920911602871,0.00574587179100286,0.0211864406779661,0.0229698347751612,0.999947785824456,1,724.79,4.45794466702802
91494,4900.83,LITTLE FORK R,LRLF7.5-BB14A71,LITTLE FORK R MN-11 BRIDGE 0.5 MI W OF PELLAND,293,9,0.860759201499185,0.486875694882825,0.0422753108504749,0.0211864406779661,0.00654092952835723,0.999998748629137,1,4900.83,0.860759201499185
91493,5234.86,BIG FORK R,LRBF-.5-BB14A71,BIG FORK RIVER BRIDGE ON MN-11 4 MI E OF LOMAN,294,9,0.968356748687835,0.546009299029064,0.048306391313192,0.0211864406779661,0.00951936995358263,0.999996168571573,1,5234.86,0.968356748687835
65113,31.52,UPPER TWIN CR,3237280,Upper Twin Creek at McGaw OH,300,5,-1.35960033494198,-0.768142748825682,0.0445033116795541,0.0211864406779661,0.0172193068459512,0.999977715090262,1,31.52,1.35960033494198
65151,328.94,POPPLE R,4063700,POPPLE RIVER NEAR FENCE WI,301,4,0.272761887558536,0.154983906460799,0.0335627211342854,0.0211864406779661,0.000516750446602804,0.999999999374476,1,328.94,0.272761887558536
65183,488,BEAVER CR,5064900,BEAVER CREEK NR FINLEY ND,302,9,-4.15072261537674,-2.39151951361872,0.00627028474430463,0.0211864406779661,0.02174184548558,0.999955597245359,1,488,4.15072261537674
65188,829.4,KAWISHIWI R,5124480,KAWISHIWI RIVER NEAR ELY MN,303,9,-0.738712721108164,-0.401036755286805,0.117763459705991,0.0211864406779661,0.0145682258688427,0.99998642343383,1,829.4,0.738712721108164
91458,4566.21,OTTER TAIL R,S000-111,OTTER TAIL R BR ON CSAH-15 WEST OF FERGUS FALLS,305,9,-3.05609747424226,-1.76353630811201,0.00321326806260515,0.0211864406779661,0.00602156125376191,0.999999022523593,1,4566.21,3.05609747424226
65653,16887.5,RED R,5053800,RED RIVER OF THE NORTH ABOVE FARGO ND,312,9,-3.67027228551623,-2.1158035567228,0.00523165125770566,0.0211864406779661,0.0141691367548845,0.999987497624896,1,6358.85,3.67027228551623
91147,449.42,NIMISHILLEN CR,601940,NIMISHILLEN CRK DST N. INDUSTRY - HOWENSTINE RD.,318,5,1.29120237565254,0.736055136279088,0.0272529915260816,0.0211864406779661,0.00934185034812559,0.999996377490747,1,449.42,1.29120237565254
90063,1403.07,GAULEY R,3189100,GAULEY RIVER NEAR CRAIGSVILLE WV,320,5,1.57456662928982,0.89719967410551,0.0280946563259484,0.0211864406779661,0.0143334862936427,0.999987062324486,1,1403.07,1.57456662928982
90067,163.85,COAL R CLEAR FK,3198350,CLEAR FORK AT WHITESVILLE WV,322,5,0.322568859333034,0.180420566039095,0.0635274611859042,0.0211864406779661,0.00141169645943077,0.999999987272494,1,163.85,0.322568859333034
90931,2232.05,COAL R,550476,Coal River at Tornado W. Va.,323,5,0.65022004577814,0.368127340552688,0.0405037546196423,0.0211864406779661,0.00356946154916363,0.999999795260425,1,2068.2,0.65022004577814
90924,5086.67,LICKING R,PRI061,LICKING RIVER AT CLAYSVILLE,328,5,0.387179726659667,0.221341158330214,0.0217114275169852,0.0211864406779661,0.000665390524503488,0.99999999866499,1,5086.67,0.387179726659667
90837,686.93,RUSSELL CR,PRI077,RUSSELL CREEK NEAR GRESHAM,331,5,2.21960384523001,1.26762881706284,0.0236599348138414,0.0211864406779661,0.0238777480313841,0.999941466635714,1,686.93,2.21960384523001
90254,390.6,HURON R,4170000,HURON RIVER AT MILFORD MI,356,4,-2.62266925396968,-1.47163174325033,0.0575049332892932,0.0211864406779661,0.0839349940348787,0.997778853500429,1,390.6,2.62266925396968
90317,5728.82,SHEYENNE R,5056000,SHEYENNE RIVER NR WARWICK ND,371,9,-5.88707517749646,-3.39330310500474,0.00547893352484699,0.0211864406779661,0.0381866185828149,0.999768193690785,1,5728.82,5.88707517749646
90471,220.03,LITTLE CALUMET R,5536195,LITTLE CALUMET RIVER AT MUNSTER IND.,399,7,-0.0323543435043452,-0.0183946318073875,0.0324245158014236,0.0211864406779661,7.01590699530097e-06,0.999999999999998,1,220.03,0.0323543435043452
90473,1685.97,CHICAGO SHIP CANAL,5536995,CHICAGO SANITARY AND SHIP CANAL AT ROMEOVILLE IL,400,7,3.3883482652546,1.90249001405491,0.0562944068246052,0.0211864406779661,0.136972946496655,0.991423319193004,1,1465.94,3.3883482652546
90476,248.16,DU PAGE R W BR,5540095,WEST BRANCH DU PAGE RIVER NEAR WARRENVILLE IL,401,7,0.758819283473545,0.423721197056208,0.0666350139104181,0.0211864406779661,0.00822162570212214,0.999997524366574,1,248.16,0.758819283473545
90567,136.79,TWELVEPOLE CR E FK,1ELTW0031,East Fork Twelvepole Ck,423,5,-1.80121309673747,-1.01933009339047,0.0413339640743203,0.0211864406779661,0.0279769202103002,0.999906717534422,1,136.79,1.80121309673747
90568,72.55,KIAH CR,1ELTW0032,Kiah Creek,424,5,-2.63401846171302,-1.44121840109591,0.103831222082827,0.0211864406779661,0.160770284853591,0.986843197627199,1,72.55,2.63401846171302
90883,226.31,KNOX CR,6AKOX008.11,Knox Creek RT. 697 AT STATE LINE,446,5,0.139405318045482,0.0793835962258367,0.0293320343660292,0.0211864406779661,0.00011745193250493,0.999999999992649,1,226.31,0.139405318045482
90645,164.62,ELK CR,9-EKC003.78,AT MT CARMEL CHURCH ON RT 650 1.8 MI OFF RT 660,450,5,0.694572934902634,0.394873733466429,0.0325052418800258,0.0211864406779661,0.00324168259899749,0.999999846528409,1,164.62,0.694572934902634
90882,759.91,WALKER CR,9-WLK004.34,Walker Creek RT. 622 BRIDGE BELOW PEARISBURG,451,5,-0.690090760262331,-0.393009579139116,0.029128643954262,0.0211864406779661,0.00285759712209732,0.999999894780106,1,759.91,0.690090760262331
90880,2852.39,KENTUCKY R N FK,PRI031,NORTH FORK KENTUCKY RIVER AT JACKSON,540,5,-0.545957322932949,-0.305157269333632,0.0648142288798556,0.0211864406779661,0.00413161508883819,0.999999682897568,1,2852.39,0.545957322932949
90870,105.55,SLATE CR,6ASAT000.03,Slate Creek RT. 460 BRIDGE IN GRUNDY,547,5,1.17314879690212,0.669593676518517,0.0248210241041363,0.0211864406779661,0.00700602304404557,0.999998463882441,1,105.55,1.17314879690212
90894,534.08,JOHNS CR,1DEWW0001,JOHNS CR OF LEVISA FORK                       KY,551,5,4.09348797748025,2.28464038514369,0.0675694332635596,0.0211864406779661,0.242857102035936,0.962121895953171,1,534.08,4.09348797748025
90900,164.69,*C,PRI030,POND CREEK NEAR LOUISVILLE,554,5,0.410788326794771,0.229478600621038,0.065851244906196,0.0211864406779661,0.00237910787091994,0.999999939213293,1,164.69,0.410788326794771
90946,132.28,HOLLY R RIGHT FK,1SUTW0008,RIGHT FK HOLLY RIVER                          WV,559,5,1.50924882275039,0.856003218472685,0.0370650604053109,0.0211864406779661,0.0175355525143345,0.999976481401101,1,132.28,1.50924882275039
90994,1852.62,CHEAT R,4CRR11005,CHEAT RIVER RM 75.6,562,5,0.882738329088989,0.500153924682573,0.0390268910913287,0.0211864406779661,0.00632916890793953,0.999998865730735,1,1852.62,0.882738329088989
91030,105.71,LITTLE YOUGHIOGHENY R,LYO0004,LIT. YOUGH. R. OLD FOOT BR. 0.4M. AB. MOUTH,574,5,0.640290869717191,0.364952687962896,0.027507284604041,0.0211864406779661,0.00231924152206782,0.999999943679937,1,105.71,0.640290869717191
91169,138.94,LITTLE CUYAHOGA R,502080,L. CUYAHOGA R. AT AKRON - OTTO ST GAGE (RM 1.85),606,4,-0.844807444326037,-0.474059884322264,0.0574187647844103,0.0211864406779661,0.0086952188227348,0.999997074576942,1,138.94,0.844807444326037
65168,1824.24,CUYAHOGA R,4208000,Cuyahoga River at Independence OH,607,4,0.783754665394119,0.445916810094255,0.0310190194372288,0.0211864406779661,0.00393281109111974,0.999999726381749,1,1206.08,0.783754665394119
91223,732.21,ROCKY R,501810,ROCKY R. AT FAIRVIEW PARK - PURITAS RD (RM 8.18),609,4,-0.132565068356697,-0.0756979080957176,0.0239380177225174,0.0211864406779661,8.61983559673969e-05,0.999999999997094,1,732.21,0.132565068356697
90469,314.28,SALT CR,5531500,SALT CREEK AT WESTERN SPRINGS IL,616,7,1.32401977632778,0.734228337849695,0.0794631424168356,0.0211864406779661,0.0302651961685435,0.999882513995957,1,314.28,1.32401977632778
90407,1448.67,ROCK R,5424082,ROCK RIVER AT HUSTISFORD WI,666,7,-3.46270298703033,-2.00108379399937,0.000304106948738891,0.0211864406779661,0.000729489280672675,0.999999998241071,1,249.61,3.46270298703033
91461,62.92,WHITE R LONG L BR,20051,DRUMMOND BOG DISCHARGE 1MI NE DRUMMONDWI,691,4,1.66933653741424,0.947207865204797,0.036236144800494,0.0211864406779661,0.0209550714337137,0.99996017453332,1,62.92,1.66933653741424
91904,2476.36,WHITE R,4027595,BAD RIVER AT ODANAH WI,692,4,-0.0151091464334623,-0.00863140041241195,0.0230991012798347,0.0211864406779661,1.07957900515726e-06,1,1,2413.44,0.0151091464334623
91471,218.3,KNIFE R,18,KNIFE RIVER UPSTREAM OF US-61 AT KNIFE RIVER,693,4,0.800428523394061,0.451928376408269,0.0457504771166236,0.0211864406779661,0.00614339987447099,0.999998962267651,1,218.3,0.800428523394061
90322,8833.78,SHEYENNE R,5057000,SHEYENNE RIVER NR COOPERSTOWN ND,699,9,-3.30171031617493,-1.90369769138215,0.0048561242983573,0.0211864406779661,0.0106392704530692,0.999994664566072,1,3104.96,3.30171031617493
91473,11677.52,SHEYENNE R,380153,SHEYENNE RIVER - BALHILL DAM,700,9,-3.31237901227968,-1.91290757635953,0.00166621710167329,0.0211864406779661,0.00366240074939981,0.999999778894407,1,830.04,3.31237901227968
