waterid,demtarea,rchname,station_id,station_name,staid,huc2,standardResids,Resids,leverage,leverageCrit,CooksD,CooksDpvalue,weight,tiarea,residCheck
90129,1133.83,EAGLE CR,3291500,EAGLE CREEK AT GLENCOE KY,98,5,0.63172489708311,0.358490113901995,0.0359914159658155,0.0211864406779661,0.0029799159456252,0.999999880714841,1,1133.83,0.63172489708311
90825,1338.39,CUMBERLAND R,PRI086,CUMBERLAND RIVER AT CALVIN,125,5,0.765548539589349,0.43702131737299,0.0244662488198626,0.0211864406779661,0.00293968332522576,0.999999885470952,1,1338.39,0.765548539589349
90698,466.48,SALT R,PRI052,SALT RIVER NEAR GLENSBORO,132,5,1.63043599178801,0.92466008076879,0.0371930191404853,0.0211864406779661,0.0205380736251117,0.999962469689803,1,466.48,1.63043599178801
90899,669.35,BRASHEARS CR,PRI105,BRASHEARS CREEK AT TAYLORSVILLE,137,5,2.29628590749249,1.31263989055573,0.0218132049773326,0.0211864406779661,0.0235168744897902,0.999944035001347,1,669.35,2.29628590749249
90138,4775.52,BARREN R,3314500,BARREN RIVER AT BOWLING GREEN KY,139,5,0.33372032001878,0.190754303955295,0.0219390737651856,0.0211864406779661,0.00049962904541408,0.999999999434593,1,4775.52,0.33372032001878
91069,123.97,STILLWATER CR,1PESW0008,STILLWATER CREEK,141,5,-3.02518698983704,-1.73929106892408,0.0104844888705574,0.0211864406779661,0.0193936297592853,0.999968318581988,1,123.97,3.02518698983704
90548,2032.17,BOURBEUSE R,7016400,Bourbeuse River above Union MO,231,7,-0.057304517950894,-0.0326827745402287,0.0262608547392715,0.0211864406779661,1.77122588649226e-05,0.999999999999975,1,2032.17,0.057304517950894
90361,3975.4,ST CROIX R,5333500,ST. CROIX RIVER NEAR DANBURY WI,265,7,-0.622361289471884,-0.355027096931201,0.0258622375564301,0.0211864406779661,0.00205665221223224,0.999999960702361,1,3975.4,0.622361289471884
21272,2037.16,WISCONSIN R,443003,WISCONSIN RIVER BRIDGE AT MCNAUGHTON,268,7,-0.5412554688105,-0.308359589855552,0.0283880573976501,0.0211864406779661,0.00171189617255973,0.999999977319334,1,2037.16,0.5412554688105
90337,2327.27,DES LACS R,5116500,DES LACS RIVER AT FOXHOLM ND,289,9,-8.02748440273263,-4.62221127410922,0.00751679845420399,0.0211864406779661,0.0976109810025206,0.996611841591173,1,2327.27,8.02748440273263
90323,2013.7,BALDHILL CR,5057200,BALDHILL CREEK NR DAZEY ND,290,9,-5.28485255881265,-3.04728877329979,0.00472294307628518,0.0211864406779661,0.0265072372410238,0.999920395833644,1,2013.7,5.28485255881265
65559,724.79,TURTLE R,5082625,TURTLE RIVER AT TURTLE R STATE PARK NR ARVILLA ND,292,9,-4.45348363686304,-2.5665579014291,0.00577442308222309,0.0211864406779661,0.0230384568975348,0.999947324630359,1,724.79,4.45348363686304
91494,4900.83,LITTLE FORK R,LRLF7.5-BB14A71,LITTLE FORK R MN-11 BRIDGE 0.5 MI W OF PELLAND,293,9,0.884526050899799,0.502017182004407,0.0357305065691257,0.0211864406779661,0.00579818406840954,0.999999126878091,1,4900.83,0.884526050899799
91493,5234.86,BIG FORK R,LRBF-.5-BB14A71,BIG FORK RIVER BRIDGE ON MN-11 4 MI E OF LOMAN,294,9,0.922237765892166,0.520746466387463,0.0455583597992539,0.0211864406779661,0.00811959753142061,0.999997614841953,1,5234.86,0.922237765892166
65113,31.52,UPPER TWIN CR,3237280,Upper Twin Creek at McGaw OH,300,5,-1.40735060950903,-0.795887042038572,0.0426278771937198,0.0211864406779661,0.0176379267783804,0.999976072623673,1,31.52,1.40735060950903
65151,328.94,POPPLE R,4063700,POPPLE RIVER NEAR FENCE WI,301,4,0.229812420053365,0.130301861477889,0.0376417619156103,0.0211864406779661,0.000413152288799831,0.999999999680233,1,328.94,0.229812420053365
65183,488,BEAVER CR,5064900,BEAVER CREEK NR FINLEY ND,302,9,-4.14443857771579,-2.38751884986139,0.00655295215185125,0.0211864406779661,0.0226596753928294,0.999949837356143,1,488,4.14443857771579
65188,829.4,KAWISHIWI R,5124480,KAWISHIWI RIVER NEAR ELY MN,303,9,-0.808637843251839,-0.440218464576356,0.112821709209043,0.0211864406779661,0.0166310583868276,0.999979895109519,1,829.4,0.808637843251839
91458,4566.21,OTTER TAIL R,S000-111,OTTER TAIL R BR ON CSAH-15 WEST OF FERGUS FALLS,305,9,-3.05429127621522,-1.7623442152165,0.00334903467406987,0.0211864406779661,0.006269421246844,0.99999889740179,1,4566.21,3.05429127621522
65653,16887.5,RED R,5053800,RED RIVER OF THE NORTH ABOVE FARGO ND,312,9,-3.66543186808153,-2.11302264241616,0.00518913596324689,0.0211864406779661,0.0140163466232211,0.999987893542704,1,6358.85,3.66543186808153
91147,449.42,NIMISHILLEN CR,601940,NIMISHILLEN CRK DST N. INDUSTRY - HOWENSTINE RD.,318,5,1.28671285205545,0.733551741198522,0.0270718985608772,0.0211864406779661,0.00921364001385907,0.999996523592552,1,449.42,1.28671285205545
90063,1403.07,GAULEY R,3189100,GAULEY RIVER NEAR CRAIGSVILLE WV,320,5,1.56063764103602,0.890208287691936,0.025994000492047,0.0211864406779661,0.0130000685218384,0.999990318360427,1,1403.07,1.56063764103602
90067,163.85,COAL R CLEAR FK,3198350,CLEAR FORK AT WHITESVILLE WV,322,5,0.390534981350187,0.216393161253938,0.0809276480821704,0.0211864406779661,0.00268594487468703,0.999999912591184,1,163.85,0.390534981350187
90931,2232.05,COAL R,550476,Coal River at Tornado W. Va.,323,5,0.694270842086914,0.393867010352492,0.0365617571482678,0.0211864406779661,0.00365839863566175,0.999999779616459,1,2068.2,0.694270842086914
90837,686.93,RUSSELL CR,PRI077,RUSSELL CREEK NEAR GRESHAM,331,5,2.22768389271123,1.27151122520493,0.0247503832248429,0.0211864406779661,0.0251885556136977,0.999931491190753,1,686.93,2.22768389271123
90254,390.6,HURON R,4170000,HURON RIVER AT MILFORD MI,356,4,-2.62395915794101,-1.47413323098226,0.0551957207561215,0.0211864406779661,0.0804466001764059,0.998029105315263,1,390.6,2.62395915794101
91502,369.18,IRONDEQUOIT CR,423205010,IRONDEQUOIT CR ABV BLOSSOM RD NR ROCHESTER NY,369,4,-1.04094547694943,-0.594390378931822,0.023954422755887,0.0211864406779661,0.00531865196644235,0.999999325354275,1,273.09,1.04094547694943
90317,5728.82,SHEYENNE R,5056000,SHEYENNE RIVER NR WARWICK ND,371,9,-5.88007641461477,-3.38902492202134,0.00558857436863519,0.0211864406779661,0.0388625115915738,0.999756037972554,1,5728.82,5.88007641461477
90471,220.03,LITTLE CALUMET R,5536195,LITTLE CALUMET RIVER AT MUNSTER IND.,399,7,-0.0387600657142206,-0.021980447237075,0.0373097779718277,0.0211864406779661,1.16448824501442e-05,0.999999999999993,1,220.03,0.0387600657142206
90473,1685.97,CHICAGO SHIP CANAL,5536995,CHICAGO SANITARY AND SHIP CANAL AT ROMEOVILLE IL,400,7,3.36629018378988,1.89795147798313,0.0484105252667817,0.0211864406779661,0.115298395085157,0.994632069495125,1,1465.94,3.36629018378988
90476,248.16,DU PAGE R W BR,5540095,WEST BRANCH DU PAGE RIVER NEAR WARRENVILLE IL,401,7,0.748707599477369,0.417692068027888,0.0683120166044956,0.0211864406779661,0.0082201755083346,0.999997525668225,1,248.16,0.748707599477369
90566,149.95,TWELVEPOLE CR BEECH FK,1BBFW0001,BEECH FORK LAKE,422,5,0.451317603295478,0.257864929921517,0.0227570705671972,0.0211864406779661,0.000948655133819135,0.999999996133655,1,149.95,0.451317603295478
90567,136.79,TWELVEPOLE CR E FK,1ELTW0031,East Fork Twelvepole Ck,423,5,-1.76098772930422,-0.997878143317223,0.0387753895778187,0.0211864406779661,0.0250192302264974,0.99993283783912,1,136.79,1.76098772930422
90568,72.55,KIAH CR,1ELTW0032,Kiah Creek,424,5,-2.53635884698805,-1.38979246725802,0.101204206136658,0.0211864406779661,0.144873490179052,0.99002817648453,1,72.55,2.53635884698805
90883,226.31,KNOX CR,6AKOX008.11,Knox Creek RT. 697 AT STATE LINE,446,5,0.160898481339911,0.0917537057839422,0.0265226346349846,0.0211864406779661,0.000141066759539694,0.999999999987264,1,226.31,0.160898481339911
90645,164.62,ELK CR,9-EKC003.78,AT MT CARMEL CHURCH ON RT 650 1.8 MI OFF RT 660,450,5,0.697180550987264,0.395938034003539,0.0345129818645091,0.0211864406779661,0.00347501406494293,0.999999811045865,1,164.62,0.697180550987264
90882,759.91,WALKER CR,9-WLK004.34,Walker Creek RT. 622 BRIDGE BELOW PEARISBURG,451,5,-0.700160660907722,-0.399083530860308,0.0274437691351475,0.0211864406779661,0.0027666514191863,0.999999904490234,1,759.91,0.700160660907722
90880,2852.39,KENTUCKY R N FK,PRI031,NORTH FORK KENTUCKY RIVER AT JACKSON,540,5,-0.480906986655765,-0.266218746994765,0.0826446091995202,0.0211864406779661,0.00416705355245193,0.999999674693792,1,2852.39,0.480906986655765
90870,105.55,SLATE CR,6ASAT000.03,Slate Creek RT. 460 BRIDGE IN GRUNDY,547,5,1.13849873770736,0.650375231694298,0.0231105916408564,0.0211864406779661,0.00613282772649438,0.99999896759118,1,105.55,1.13849873770736
90894,534.08,JOHNS CR,1DEWW0001,JOHNS CR OF LEVISA FORK                       KY,551,5,4.12220712259171,2.31968600892298,0.0520589992412235,0.0211864406779661,0.186639740342668,0.980556320218312,1,534.08,4.12220712259171
90900,164.69,*C,PRI030,POND CREEK NEAR LOUISVILLE,554,5,0.400674240036069,0.223620179295354,0.067558360098101,0.0211864406779661,0.00232632441634887,0.999999943163274,1,164.69,0.400674240036069
90946,132.28,HOLLY R RIGHT FK,1SUTW0008,RIGHT FK HOLLY RIVER                          WV,559,5,1.47281863683164,0.835248404324736,0.0372460974187883,0.0211864406779661,0.0167839441165513,0.999979342685969,1,132.28,1.47281863683164
90994,1852.62,CHEAT R,4CRR11005,CHEAT RIVER RM 75.6,562,5,0.928299406025308,0.523885156372026,0.0465925037708099,0.0211864406779661,0.00842255057666891,0.999997339603511,1,1852.62,0.928299406025308
91030,105.71,LITTLE YOUGHIOGHENY R,LYO0004,LIT. YOUGH. R. OLD FOOT BR. 0.4M. AB. MOUTH,574,5,0.674704938562902,0.384902600987799,0.02578136130074,0.0211864406779661,0.00240939045005975,0.99999993686678,1,105.71,0.674704938562902
91169,138.94,LITTLE CUYAHOGA R,502080,L. CUYAHOGA R. AT AKRON - OTTO ST GAGE (RM 1.85),606,4,-0.853966402784032,-0.478997056258299,0.0581827516372573,0.0211864406779661,0.00901029856288641,0.999996747220668,1,138.94,0.853966402784032
65168,1824.24,CUYAHOGA R,4208000,Cuyahoga River at Independence OH,607,4,0.776592391771058,0.441510834752458,0.0324375868321697,0.0211864406779661,0.00404376405367376,0.999999702639039,1,1206.08,0.776592391771058
91223,732.21,ROCKY R,501810,ROCKY R. AT FAIRVIEW PARK - PURITAS RD (RM 8.18),609,4,-0.140292250928661,-0.0798540207666161,0.0301407088984806,0.0211864406779661,0.000122332568494376,0.999999999991694,1,732.21,0.140292250928661
90469,314.28,SALT CR,5531500,SALT CREEK AT WESTERN SPRINGS IL,616,7,1.3133729559066,0.727490628804285,0.081538008963582,0.0211864406779661,0.0306270415901091,0.999878348931803,1,314.28,1.3133729559066
90407,1448.67,ROCK R,5424082,ROCK RIVER AT HUSTISFORD WI,666,7,-3.46206394670998,-2.00067371404331,0.000311071770723906,0.0211864406779661,0.000745926240913619,0.999999998119545,1,249.61,3.46206394670998
65689,4532.62,AU SABLE R,4137500,AU SABLE RIVER NEAR AU SABLE MI,690,4,-2.80277126472321,-1.59946474630786,0.0251078967508077,0.0211864406779661,0.0404630941650121,0.999725628175674,1,4532.62,2.80277126472321
91461,62.92,WHITE R LONG L BR,20051,DRUMMOND BOG DISCHARGE 1MI NE DRUMMONDWI,691,4,1.62525051459322,0.923356470551477,0.0337696164831108,0.0211864406779661,0.0184635862124279,0.999972603865344,1,62.92,1.62525051459322
91904,2476.36,WHITE R,4027595,BAD RIVER AT ODANAH WI,692,4,-0.0456156048000086,-0.0260826867283299,0.0212758690309018,0.0211864406779661,9.04656863487608e-06,0.999999999999997,1,2413.44,0.0456156048000086
91471,218.3,KNIFE R,18,KNIFE RIVER UPSTREAM OF US-61 AT KNIFE RIVER,693,4,0.755406690459399,0.425659417362859,0.0495147994213074,0.0211864406779661,0.00594540322759038,0.9999990589821,1,218.3,0.755406690459399
90322,8833.78,SHEYENNE R,5057000,SHEYENNE RIVER NR COOPERSTOWN ND,699,9,-3.29532631258289,-1.89989253085969,0.00495266920699313,0.0211864406779661,0.0108099187806524,0.999994405856486,1,3104.96,3.29532631258289
91473,11677.52,SHEYENNE R,380153,SHEYENNE RIVER - BALHILL DAM,700,9,-3.30894529831544,-1.910871481694,0.00168797338611639,0.0211864406779661,0.0037026142046143,0.999999771551708,1,830.04,3.30894529831544
